Date,User,Message
2025-06-16 18:41:06,"피튜","d아 찾았어요!"
2025-06-16 18:41:14,"피튜","Photo"
2025-06-16 18:41:42,"피튜","settings> billing으로 가셔서 seta approval  setting들어가보세요"
2025-06-16 18:41:47,"쬼쬬미","오오! 의도치않게 알아가네요 ㅋㅋ 감사합니다"
2025-06-16 18:42:00,"피튜","Photo"
2025-06-16 18:42:09,"피튜","요기서 젤 위에꺼 선택하시면 마음대로 승인 못하게 막을수있어요"
2025-06-16 18:53:19,"미삐","하 정말 정말 감사합니다…덕분에 해결했습니다!!! 🙇‍♀️"
2025-06-16 21:16:44,"소심한 네오","소심한 네오 joined this chatroom."
2025-06-16 21:30:42,"예스","디자인 지식 없이 일단 결제부터하고 아무것도 못하고 썩히는 개발자인데요"
2025-06-16 21:31:22,"예스","오늘 피그마 메이크란걸 처음 들어봤는데"
2025-06-16 21:32:41,"예스","저같은 사람을 위해 이런 필수? 플러그인 몇 개 정도 추천 해주실 수 있나요?"
2025-06-16 21:33:01,"벌 서는 라이언","저도 질문있는데 피그마메이크부터 공부해야할지, MCP부터 공부해야할지 추천 부탁듧니다"
2025-06-16 21:56:46,"피튜","https://www.figma.com/design/uIVD6ewUdxEwX5oX7rRORe/%F0%9F%92%93figma-%EA%B3%B5%EB%8F%99%EC%9E%91%EC%97%85%EC%9E%A5-%EC%84%9C%EB%A1%9C-%EB%8F%84%EC%99%80%EC%9A%94%F0%9F%92%93?node-id=9244-2154&t=zEf5ge1eGN4PKxnh-4

여기 참고해보세요! "
2025-06-16 21:58:10,"피튜","전 둘 다 하는것 추천요 mcp는 하루만 투자하면 어떻게 연결하고 활용하는지 알 수 있어요! 아래 영상 참고해보세요!
https://www.youtube.com/watch?v=WN07X82hh-o

이후론 대부분 응용이라 업데이트 되는거 
조금씩 따라가면서 공부하심 될 것 같습니다!"
2025-06-16 21:59:21,"벌 서는 라이언","피튜님 늦은 밤에 답변 주셔서 넘 감사합니다. 좋은밤되세요!"
2025-06-16 22:00:00,"예스","넵 저도 감사드혀요"
2025-06-17 03:15:03,"즐거운 네오","즐거운 네오 joined this chatroom."
2025-06-17 09:15:50,"뜨이","안녕하세요. 피그마에서 이번주부터 유료계정에 피그마 사이트에서 AI를 사용하여 디자인을 하거나 React 코드로 인터랙션을 추가하는 ‘Code Layer’ 기능을 적용하겠다고 발표했습니다.

본격 업데이트 전 사용법 정리해 보았습니다.

1. 객체 선택 후 make code from design
: 디자인 패널에서 ‘make code from design’을 누르면 창이 넘어갑니다.

2. 프롬프트 입력
: 원하는 디자인이나 인터랙션에 대한 프롬프트를 입력해서 만들어보세요.

3. 프로퍼티 적용 가능
: 만들어진 디자인에 대한 프로퍼티도 조절이 가능합니다.

4. 레이어 되돌리기
: 만들었던 코드레이어는 Restore를 통해 다시 일반 레이어로 되돌리기가 가능합니다"
2025-06-17 09:15:57,"뜨이","4 photos"
2025-06-17 12:57:24,"벌 서는 라이언","피튜님 덕분에 mcp 피그마에 연결까지는 잘 했는데, 다크모드 만들어달라니까 js로 해놨다 그러고, 세로값 작게 줄여달라 하는데 안되고 그러네요.. 아직까지는 작업하면서 켜놓고 그러지는 않나요?"
2025-06-17 12:59:19,"피튜","되는데, 아마 한 파일안에 노드(객체)가 많을 경우엔 헷갈려하는 경우가 종종 있어서 프레임 선택하고 선택한 프레임 정보 읽어달라고 한 다음에 과업을 시켜야 잘 적용하더라구요!"
2025-06-17 13:10:15,"벌 서는 라이언","그렇군요! 답변해주셔서 감사합니다. 아직 더 공부를 해야할것 같아요 ㅎㅎ;"
2025-06-17 13:11:53,"피튜","이렇게 하시거나 아니면 frame명 입력해서 읽어달라고 하면 더 정확하게 읽어요! 참고해보세유~"
2025-06-17 13:12:49,"벌 서는 라이언","고맙습니다!"
2025-06-17 14:31:47,"부끄러워하는 라이언","저 혹시 데브모드에서 컨스트레인츠랑 고정인지 필인지 확인 할 수 있는 게 있을까요?"
2025-06-17 14:33:46,"주드 / pd","mcp 커서 활용하려면 커서도 pro요금제이어야 하는거죠?"
2025-06-17 14:34:47,"나무꾼","아니요."
2025-06-17 14:35:06,"나무꾼","커서 pro 요금제 = 커서 모델 좋은거 선택해서 토큰 많이 쓸때 사용."
2025-06-17 14:35:31,"나무꾼","제일 기본 모델로하시면 무료로 무한으로 쓸수있습니다. 대신 애가 조금 모자른 느낌이 있고 느려요."
2025-06-17 14:38:37,"주드 / pd","알려주셔서 감사합니다!"
2025-06-17 14:49:12,"나무꾼","네 mcp 해보시고 연결 잘안되시면 말씀해주세요."
2025-06-17 14:52:10,"울고있는 제이지","figma site로 웹사이트 생성 후 검색엔진에 등록할 때 robot.txt 파일을 업로드 할 수 있는 방법은 없나요?"
2025-06-17 15:18:09,"좌절하는 라이언","좌절하는 라이언 left this chatroom."
2025-06-17 16:28:55,"엄지척 제이지","혹시 피그마 계속 소수점으로 나오는거 어떻게 설정바꿔야하는지 아시는 분계실까요?ㅠㅠ 인터넷 검색해서 나오는 방법으로 설정했는데도 계속 소수점으로 잡히는게 수정이 안되고 있어서요.."
2025-06-17 16:31:33,"호호 부는 튜브","혹시 프레임 위치 x y가 소수점이 들어가있나요??"
2025-06-17 16:32:13,"손흔드는 라이언","설정하고 껐키해보셨나요?"
2025-06-17 16:32:20,"신재로","아마 최상단 프레임이"
2025-06-17 16:32:34,"신재로","소수점에 위치하고 있을 가능성이 있습니다"
2025-06-17 16:33:13,"신재로","어미가 소수점에 위치해 있으면 자식들도 소수점에서 놀지요"
2025-06-17 16:39:23,"울고있는 제이지","울고있는 제이지 left this chatroom."
2025-06-17 16:45:19,"엄지척 제이지","아뇨 ㅠㅠㅠ 프레임에는 소수점이 안들어가 있습니다..ㅠ"
2025-06-17 16:45:36,"엄지척 제이지","항상 껐다 키고 있어요 ㅎㅎ 근데 적용이 안되네요 ㅠㅠ삭제를 했다 다시 깔아야하나..ㅠ"
2025-06-17 16:45:44,"옐로카드 프로도","Photo"
2025-06-17 16:45:49,"옐로카드 프로도","snap to pixel grid"
2025-06-17 16:45:53,"옐로카드 프로도","선택해보세여"
2025-06-17 16:46:40,"엄지척 제이지","헐..제가 단축키 누르다가 이게 꺼졌었나봐요!ㅠㅠ 다시 확인해볼 걸 그랬네요 알려주셔서 감사합니다!"
2025-06-17 16:52:27,"신재로","공유는 안되겠죠?"
2025-06-17 16:52:50,"신재로","으잉"
2025-06-17 16:52:55,"신재로","설정하신다고 그래서"
2025-06-17 16:53:01,"신재로","저거 껐다 켰다 해도 안되는줄 알았는데"
2025-06-17 16:53:10,"신재로","컨 쉽 """
2025-06-17 16:53:30,"신재로","이걸로 스냅투픽셀그리드 껐켰 하시면 됩니다"
2025-06-17 16:54:08,"엄지척 제이지","여기다 여쭤보길 잘했네요 답변해주신 분들 감사드립니다 !"
2025-06-17 17:19:07,"벙찐 튜브","벙찐 튜브 left this chatroom."
2025-06-17 17:45:21,"노래듣는 어피치","Photo"
2025-06-17 17:45:34,"노래듣는 어피치","이런식으로 ui가 바뀌었고 오토레이아웃을 못 찾겠는데,,"
2025-06-17 17:45:37,"노래듣는 어피치","업데이트 된건가요??"
2025-06-17 17:45:44,"Haley","Photo"
2025-06-17 17:45:47,"노래듣는 어피치","아"
2025-06-17 17:45:49,"Haley","하단 도구모음에서"
2025-06-17 17:45:53,"Haley","디자인 모드로 바꾸세용"
2025-06-17 17:45:57,"노래듣는 어피치","어머나…감사합니다"
2025-06-17 21:19:59,"라이언카를탄무지","라이언카를탄무지 joined this chatroom."
2025-06-17 21:38:41,"콘이 웃긴 무지","혹시 이 이미지들은 피그마피디아 게시글에 안올려주시나요..?🥹 2,3탄은 게시글에 이미지까지 있는데 1탄은 이미지가 없어서 여쭙습니다.

https://www.figmapedia.com/1fcfdea8-0034-8045-91e8-d399ee27670b"
2025-06-17 22:03:36,"생각하는 라이언","생각하는 라이언 joined this chatroom."
2025-06-17 22:59:00,"비비","단축키 1탄 카드뉴스가 누락되어 있었네요🥹
바로 추가했습니다. 확인 감사합니다!"
2025-06-18 09:20:15,"어쩌라니","어쩌라니 joined this chatroom."
,"","The message has been deleted."
2025-06-18 10:31:47,"벌 서는 라이언","https://www.youtube.com/watch?v=QDQv2Dq5A1c

여기서는 간단하게 연결하는 법 알려주셨는데, 

https://www.youtube.com/watch?v=WN07X82hh-o&t=181s

여기서는 git으로 어렵게 연결하던데, 

뭘로 봐야하나요?"
2025-06-18 10:35:57,"벌 서는 라이언","두가지 방식 혹시 차이점이 있나요? "
2025-06-18 10:37:55,"뽀래미","안녕하세요~ 텍스트도 베리어블로 등록이 가능한가여?"
2025-06-18 10:38:26,"손흔드는 라이언","string으로 등록하면 되지않을까욤"
2025-06-18 10:40:08,"피튜","첫번째는 앞에 패키지 설치하고 시도했는데 잘 안된 분들이 시도해서 바로 연결할수 있는 방법! 
두번째는 아예 처음인분들이 쭉 따라해서 연결할수 있는 방법입니다! 이전에 시도한적 없으시면 두번째꺼 추천함다!"
2025-06-18 10:41:52,"피튜","1에서 깃에 대한 내용이 없는건 패키지 설치 이미 다마친분들이 따라하는 튜토리얼이라 그래유 "
2025-06-18 10:42:50,"엄지척 어피치","엄지척 어피치 joined this chatroom."
2025-06-18 10:47:29,"나무꾼","오? 피튜브님이 방장님인거 이제 알았어요.
피튜브님 영상보고 MCP 연결했었는데 ㅎㅎ..."
2025-06-18 10:47:49,"피린이","피린이 left this chatroom."
2025-06-18 10:51:17,"스무","ㅋㅋㅋ"
2025-06-18 10:51:56,"벌 서는 라이언","감사합니다 피튜님! 지금 열심히 해보고 있는데 mcp에 빨간불이었다가 지금은 노란불 ㅋㅋ"
2025-06-18 10:52:06,"주드 / pd","프롬프트 스킬이 부족해서 그런가.. 생각보다 디테일하게 잘구현은 안되는건 저만 그런걸까요?"
2025-06-18 10:52:24,"zerokim","Photo"
2025-06-18 10:52:33,"zerokim","여러분 혹시 이렇게 shift M 드래그해서"
2025-06-18 10:52:39,"zerokim","마진값 기재된거 어떻게 안보이게 하나요..?"
2025-06-18 10:53:01,"zerokim","이젠 지워야하는데 지우는 법을 모르겠어여.."
2025-06-18 10:59:07,"빼빼로","저도 궁금해요! 검색해보니 클릭해서 백스페이스나 딜리트 누르라는데 안되더라구요 "
2025-06-18 11:01:22,"음료수 마시는 어피치","esc도 안되나여? 셋중에 하나엿던거 같은데 우선 저거 그린 본인이 지워야하는거로 알아요"
2025-06-18 11:01:26,"zerokim","찾았습니다..! 쉬프트 Y 였네요…!!"
2025-06-18 11:01:41,"zerokim","지우는게 아니라 눈끄기 기능으로 사용 가능하네요!"
2025-06-18 11:01:59,"zerokim","Photo"
2025-06-18 11:02:08,"피튜","노란불이면 희망적이예요 채팅에 mcp 서버 연결됐는지 계속 중간중간 물어보세요. 그리고 연결되었다 뜨면 백그라운드로 계속 실행해달라고 하심 편해요"
2025-06-18 11:02:25,"피튜","요건 메이크 말씀하시는건가요! 
mcp는 구현은 잘 못하더라구요 수정 시키기 좋아요"
2025-06-18 11:02:51,"벌 서는 라이언","Photo"
2025-06-18 11:02:59,"음료수 마시는 어피치","넹 근데 다른 아나테이션 기능도 같이 숨겨져서 지우는게 더 편하실거에용.."
2025-06-18 11:03:00,"벌 서는 라이언","프레임정보 알려달라는데 이것만 계속 떠요. 어제부터"
2025-06-18 11:03:06,"zerokim","눈끄기는 알아냈는데 지우는건 모르겠네요 아직.."
2025-06-18 11:03:12,"zerokim","어떻게 지우나요..?ㅠ"
2025-06-18 11:03:33,"음료수 마시는 어피치","저값 그린거 본인 맞으세요??"
2025-06-18 11:03:37,"음료수 마시는 어피치","저 지우는키느 ㄴ기억이 안나는데"
2025-06-18 11:03:45,"음료수 마시는 어피치","다른계정이 지울 순 없더라구요"
2025-06-18 11:03:53,"zerokim","네 제가 그렸어요!"
2025-06-18 11:03:56,"zerokim","잡아도 안지워져요.."
2025-06-18 11:03:58,"zerokim","ㅋㅋㅋㅋㅋ ㅠㅠ "
2025-06-18 11:04:43,"주드 / pd","아 mcp 말한거였어요! 아직 구현은 잘 못하는군요 :)"
2025-06-18 11:05:19,"벌 서는 라이언","Photo"
2025-06-18 11:05:41,"벌 서는 라이언","@피튜 자꾸 dev mode로 하라고 하네요.. 그럼 플러그인이 사라지는데"
2025-06-18 11:05:55,"피튜","네네! 제가 여러번 테스트 해봤을때 다른 바이브코딩툴처럼 화면을 잘 만들진 못하는것 같았어요. 작업 효율화 하기 좋은데 속도가 느려서ㅋㅋ그래도 예전보다 속도 많이 빨라졌더라구요."
2025-06-18 11:06:31,"피튜","오잉 이거는 아마 figma 자체 데브모드 mcp가 있는데 그쪽으로 랜딩시키나보네요 데브모드 mcp말고 그냥 mcp 연결해달라 해보세요!"
2025-06-18 11:07:16,"벌 서는 라이언","감사합니다 피튜님"
2025-06-18 11:08:40,"나무꾼","채널 연결은 하셨을까요? 채널 연결 안하신거같기도."
2025-06-18 11:11:59,"피튜","플러그인 이야기 하시는거 보니 하시지 않았을까 싶긴 하네유"
2025-06-18 11:16:02,"벌 서는 라이언","장난아니네요. 매번 연결할때마다 2시간씩 헤매야할까요? ㅎㅎ"
2025-06-18 11:17:09,"피튜","아뇨 처음 연결하구 나면"
2025-06-18 11:17:21,"피튜","그 뒤부터는 그냥 api넣고 연결해달라고 하면 바로 연결되어요!"
2025-06-18 11:17:37,"벌 서는 라이언","네넵"
2025-06-18 11:17:42,"벌 서는 라이언","너무 어렵네요 ㅎ"
2025-06-18 11:29:33,"뽀래미","a디자인 파일에 스타일로 등록된 타이포를 b디자인 파일에도 동일하게 쓰고 싶을때 어떻게하면 되는지 아시는분 계실까요?? "
2025-06-18 11:39:09,"벌 서는 라이언","자꾸 질문드려서 죄송한데.."
2025-06-18 11:39:20,"벌 서는 라이언","Photo"
2025-06-18 11:39:41,"벌 서는 라이언","피그마에서 파일정보를 읽어달라거나 코드로 달라고하면 이 말만 계속 반복하네요. 뭐가 잘못된 건지..?"
2025-06-18 11:40:29,"벌 서는 라이언","프레임 선택했는데 프레임을 선택후에 명령을 하라그러고.."
2025-06-18 11:40:55,"피튜","커서 설정에서 mcp 수정 들어가셔서 bunx -> npx로 바꾸셨나요!"
2025-06-18 11:41:05,"피튜","연결 안되면 아마 이렇게 뜰거예요!"
2025-06-18 11:42:08,"피튜","라이브러리 발행해서 가져오시거나 이런 플러그인 한번 써보세요!https://www.figma.com/community/plugin/1198147122277741845"
2025-06-18 11:44:34,"벌 서는 라이언","Photo"
2025-06-18 11:44:39,"벌 서는 라이언","요걸로 했습니다. "
2025-06-18 11:52:45,"뽀래미","감사합니다~"
2025-06-18 11:54:13,"피튜","아 네네 저거는 프롬프트 용이고 
mpc노란불 들어온거 확인하탭에서 편집 누르셔서 bunx-> npx로 바꿔보세유"
2025-06-18 11:54:44,"벌 서는 라이언","아 넵 알겠습니다. 친절하게 설명해줘서 감사하빈다 "
2025-06-18 11:54:47,"벌 서는 라이언","감사합니다. "
2025-06-18 11:55:01,"피튜","성공하면 알려주세용 두근두근"
2025-06-18 12:01:08,"벌 서는 라이언","네네 ㅎㅎ"
,"","The message has been deleted."
2025-06-18 12:10:50,"벌 서는 라이언","Photo"
2025-06-18 12:11:10,"벌 서는 라이언","연결됐습니다 캬캬"
2025-06-18 12:11:25,"벌 서는 라이언","감사합니다. 피튜님 😀"
2025-06-18 12:12:34,"벌 서는 라이언","Photo"
2025-06-18 12:12:42,"벌 서는 라이언","근데 보라색으로 바꿨다는데 화면에서는 안바뀌네요?"
2025-06-18 12:13:43,"피튜","꺄 축하드려요!! 프레임 선택해서 정보 읽으라고 하고 한번 다시 요청해보세요 "
2025-06-18 12:13:57,"벌 서는 라이언","네넵"
2025-06-18 12:14:29,"벌 서는 라이언","Photo"
2025-06-18 12:16:25,"나무꾼","저도 가끔 안될때 있는데 피그마 껏다 켜면 다시 잘되더라고요."
